MLN Registration and Product Ordering System, (MLNR-POS), HHS/CMS/CMM.	2003-06-17	https://www.federalregister.gov/documents/full_text/xml/2003/06/17/03-15120.xml
Defense Medical Surveillance System.	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19865.xml
PC-18—Peace Corps, Former Peace Corps Volunteers Database., Changes:	2010-08-30	https://www.federalregister.gov/documents/full_text/xml/2010/08/30/2010-21493.xml
Defense Incident-Based Reporting System (DIBRS). 	2007-05-25	https://www.federalregister.gov/documents/full_text/xml/2007/05/25/E7-10113.xml
Voluntary Leave Transfer Program Records. 	2003-06-16	https://www.federalregister.gov/documents/full_text/xml/2003/06/16/03-15045.xml
PC-29, Coverdell World Wise Schools System. 	2007-05-25	https://www.federalregister.gov/documents/full_text/xml/2007/05/25/E7-10142.xml
Employee Assistance Program Case Record System (February 22, 1993, 58 FR 10819).	2007-05-21	https://www.federalregister.gov/documents/full_text/xml/2007/05/21/E7-9675.xml
Medical Exemption Program.	2011-02-22	https://www.federalregister.gov/documents/full_text/xml/2011/02/22/2011-3825.xml
Suicide Event Surveillance System (SESS). 	2003-06-16	https://www.federalregister.gov/documents/full_text/xml/2003/06/16/03-15044.xml
Defense Incident-Based Reporting System (DIBRS). 	2003-06-16	https://www.federalregister.gov/documents/full_text/xml/2003/06/16/03-15046.xml
CFPB Implementation Team Benefits and Retirement Systems.	2011-02-15	https://www.federalregister.gov/documents/full_text/xml/2011/02/15/2011-3279.xml
Individual Correctional Records. 	2003-06-16	https://www.federalregister.gov/documents/full_text/xml/2003/06/16/03-15047.xml
Equal Employment Opportunity (EEO) Complaints Tracking System. 	2007-05-14	https://www.federalregister.gov/documents/full_text/xml/2007/05/14/E7-9201.xml
Leaders to Sea Database	2010-08-26	https://www.federalregister.gov/documents/full_text/xml/2010/08/26/2010-21277.xml
Department of Defense Education Activity Research Approval Process. 	2007-05-09	https://www.federalregister.gov/documents/full_text/xml/2007/05/09/E7-8863.xml
Agency Correspondence and Public Comments.	2011-01-27	https://www.federalregister.gov/documents/full_text/xml/2011/01/27/2011-1811.xml
Retiree Billing System.	2011-02-09	https://www.federalregister.gov/documents/full_text/xml/2011/02/09/2011-2867.xml
Human Resources Management System (HRMS).	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19870.xml
DoD Birth Defects Registry. 	2003-06-16	https://www.federalregister.gov/documents/full_text/xml/2003/06/16/03-15048.xml
Recall Roster. 	2007-05-09	https://www.federalregister.gov/documents/full_text/xml/2007/05/09/E7-8865.xml
Nationwide Mortgage Licensing System and Registry.	2011-02-09	https://www.federalregister.gov/documents/full_text/xml/2011/02/09/2011-2840.xml
Defense Occupational & Environmental Health Readiness System—Industrial Hygiene (DOEHRS-IH).	2010-08-26	https://www.federalregister.gov/documents/full_text/xml/2010/08/26/2010-21270.xml
Personnel Security Files.	2011-02-02	https://www.federalregister.gov/documents/full_text/xml/2011/02/02/2011-2133.xml
Publicly Available Social Media Monitoring and Situational Awareness Initiative System of Records.	2011-02-01	https://www.federalregister.gov/documents/full_text/xml/2011/02/01/2011-2198.xml
• Complaints Against Health Insurance Issuers and Health Plans (CAHII),” HHS/CMS/CBC.	2007-05-08	https://www.federalregister.gov/documents/full_text/xml/2007/05/08/E7-8757.xml
Enterprise Correspondence Control System (ECCS).	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19867.xml
Integrated Financial Management (IFM) Program—Core  Financial System. 	2003-06-12	https://www.federalregister.gov/documents/full_text/xml/2003/06/12/03-14053.xml
Office of Inspector General Investigative Files.	2003-06-10	https://www.federalregister.gov/documents/full_text/xml/2003/06/10/03-14479.xml
Foreign Intelligence and Counterintelligence Records System. 	2007-05-08	https://www.federalregister.gov/documents/full_text/xml/2007/05/08/E7-8763.xml
Reasonable Accommodation Request Records.	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26776.xml
Registration and Informational Material Files Under the Foreign Agents Registration Act of 1938. 	2007-05-08	https://www.federalregister.gov/documents/full_text/xml/2007/05/08/E7-8765.xml
Separations: Administrative Board Proceedings. 	2003-05-20	https://www.federalregister.gov/documents/full_text/xml/2003/05/20/03-12507.xml
NSA/CSS Library Patron File Control System (February 22, 1993, 58 FR 10531).	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19868.xml
Dental Health Records. 	2003-05-20	https://www.federalregister.gov/documents/full_text/xml/2003/05/20/03-12508.xml
DHS/USCIS—011 E-Verify Program System of Records.	2010-05-19	https://www.federalregister.gov/documents/full_text/xml/2010/05/19/2010-11972.xml
Joint Manpower Automation System. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11570.xml
DoD Domestic and Elementary School Employee File. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11572.xml
“Medicaid Program and State Children's Health Insurance Program Payment Error Rate Measurement (PERM)”. 	2006-05-16	https://www.federalregister.gov/documents/full_text/xml/2006/05/16/E6-7393.xml
Medical/Dental Care and Claims Inquiry Files. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11582.xml
Services Activities Participation/Membership/Training Records. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11577.xml
Judge Advocate Personnel Records. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11580.xml
Federal Creditor Agency Debt Collection Data Base.	2007-05-04	https://www.federalregister.gov/documents/full_text/xml/2007/05/04/07-2197.xml
Army Substance Abuse Program. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11569.xml
General Accounting and Finance System—Base Level (GAFS-BL).	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19871.xml
Hours of Duty Records. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11571.xml
Integrated Accounts Payable System (IAPS).	2007-05-04	https://www.federalregister.gov/documents/full_text/xml/2007/05/04/07-2199.xml
NSA/CSS Accounts Receivable, Indebtedness and Claims.	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19866.xml
Drug-Free Workplace Program Records (May 7, 2002, 67 FR 30652).	2007-05-04	https://www.federalregister.gov/documents/full_text/xml/2007/05/04/07-2195.xml
Navy Junior Reserve Officer Training Corps (NJROTC) Payment Reimbursement System.	2007-05-04	https://www.federalregister.gov/documents/full_text/xml/2007/05/04/07-2198.xml
	2007-05-04	https://www.federalregister.gov/documents/full_text/xml/2007/05/04/07-2211.xml
Occupational Injuries/Illnesses Log. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11578.xml
Pentagon Parking/National Capital Region Transit Subsidy Program 	2007-05-03	https://www.federalregister.gov/documents/full_text/xml/2007/05/03/E7-8435.xml
Race and Ethnicity Collection System (RECS), Social Security Administration (SSA) 	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19935.xml
Personnel Security Program Management Records System. 	2003-05-09	https://www.federalregister.gov/documents/full_text/xml/2003/05/09/03-11581.xml
Visitor Information System.	2007-05-01	https://www.federalregister.gov/documents/full_text/xml/2007/05/01/07-2117.xml
General Counsel Electronic Management System (GEMS). 	2009-08-19	https://www.federalregister.gov/documents/full_text/xml/2009/08/19/E9-19818.xml
Contracted Travel Services Program. 	2003-05-02	https://www.federalregister.gov/documents/full_text/xml/2003/05/02/03-10804.xml
DOJ Insider Threat Program Records (ITPR), JUSTICE/DOJ-018.	2017-06-19	https://www.federalregister.gov/documents/full_text/xml/2017/06/19/2017-12703.xml
FSA Students Portal. 	2003-04-30	https://www.federalregister.gov/documents/full_text/xml/2003/04/30/03-10641.xml
Employee Assistance Program Records (August 27, 1999; 64 FR 46889).	2010-08-09	https://www.federalregister.gov/documents/full_text/xml/2010/08/09/2010-19543.xml
International Prisoner Transfer Case Files/International Prisoner Transfer Tracking System. 	2003-04-29	https://www.federalregister.gov/documents/full_text/xml/2003/04/29/03-10529.xml
“Master Demonstration, Evaluation, and Research Studies for the Officer of Research, Development and Information (DERS),” HHS/CMS/ORDI.	2007-04-19	https://www.federalregister.gov/documents/full_text/xml/2007/04/19/E7-7403.xml
Freedom of Information Act, Privacy Act and Mandatory Declassification Review Records.	2011-01-19	https://www.federalregister.gov/documents/full_text/xml/2011/01/19/2011-931.xml
“Facility and Resource Access Control Records”.	2010-08-09	https://www.federalregister.gov/documents/full_text/xml/2010/08/09/2010-19536.xml
FRB -- General Personnel Records	2003-04-28	https://www.federalregister.gov/documents/full_text/xml/2003/04/28/03-10316.xml
Congressional and Other High Level Inquiries (June 11, 1997, 62 FR 31793).	2011-01-19	https://www.federalregister.gov/documents/full_text/xml/2011/01/19/2011-966.xml
Armed Services Military Accession Testing.	2011-01-03	https://www.federalregister.gov/documents/full_text/xml/2011/01/03/2010-33031.xml
Chemical and Biological Agent Exposure Database—VA”.	2007-04-19	https://www.federalregister.gov/documents/full_text/xml/2007/04/19/E7-7440.xml
Standards of Conduct, Conflict of Interest.	2011-01-03	https://www.federalregister.gov/documents/full_text/xml/2011/01/03/2010-33032.xml
Digital Training Management System.	2011-01-11	https://www.federalregister.gov/documents/full_text/xml/2011/01/11/2011-330.xml
The Office of Government Information Services (OGIS) Case Files.	2010-08-03	https://www.federalregister.gov/documents/full_text/xml/2010/08/03/2010-19130.xml
Treaty Inspection Information Management System (November 9, 2006, 71 FR 65871). 	2007-04-18	https://www.federalregister.gov/documents/full_text/xml/2007/04/18/E7-7357.xml
Information Requests-Freedom of Information Act (June 11, 1997, 62 FR 31793). 	2003-04-07	https://www.federalregister.gov/documents/full_text/xml/2003/04/07/03-8215.xml
Intelligence/Counterintelligence Source Files. 	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26754.xml
Communications Security (COMSEC) Accounting Records. 	2007-04-18	https://www.federalregister.gov/documents/full_text/xml/2007/04/18/E7-7358.xml
Command Management Information System (CMIS) (March 18, 1997, 62 FR 12814). 	2007-04-18	https://www.federalregister.gov/documents/full_text/xml/2007/04/18/E7-7359.xml
OCSE Debtor File HHS/ACF/OCSE.	2011-01-05	https://www.federalregister.gov/documents/full_text/xml/2011/01/05/2010-33295.xml
Ginnie Mae Mortgage-Backed Securities Unclaimed Funds System.	2010-07-29	https://www.federalregister.gov/documents/full_text/xml/2010/07/29/2010-18551.xml
Investigation Case Files.	2003-04-07	https://www.federalregister.gov/documents/full_text/xml/2003/04/07/03-8309.xml
Navy Junior ROTC (NJROTC) Applicant/Instructor System. 	2007-04-18	https://www.federalregister.gov/documents/full_text/xml/2007/04/18/E7-7360.xml
Correspondence and Miscellaneous Records—JBEA-6.	2010-12-22	https://www.federalregister.gov/documents/full_text/xml/2010/12/22/2010-32160.xml
Employee Locator File. 	2007-04-18	https://www.federalregister.gov/documents/full_text/xml/2007/04/18/E7-7364.xml
“Non-Health Data Analyses and Projections for VA Policy and Planning—VA”. 	2007-04-13	https://www.federalregister.gov/documents/full_text/xml/2007/04/13/E7-6982.xml
Auto Investigation and Case Management Information Subsystem (AI/CMISS).	2010-12-29	https://www.federalregister.gov/documents/full_text/xml/2010/12/29/2010-32769.xml
Ginnie Mae Master Subservicer System.	2010-07-29	https://www.federalregister.gov/documents/full_text/xml/2010/07/29/2010-18548.xml
Employee Concerns Program Records.	2009-08-18	https://www.federalregister.gov/documents/full_text/xml/2009/08/18/E9-19768.xml
Department of Defense Intelligence Information Systems Access, Authorization, and Control Records.	2007-04-11	https://www.federalregister.gov/documents/full_text/xml/2007/04/11/07-1791.xml
Master Files of Social Security Number (SSN) Holders and SSN Applications, Social Security Administration (SSA).	2010-12-29	https://www.federalregister.gov/documents/full_text/xml/2010/12/29/2010-32565.xml
Army IMCOM Registration System (AIRS).	2010-07-26	https://www.federalregister.gov/documents/full_text/xml/2010/07/26/2010-18248.xml
Navy-Marine Corps Mobilization Processing System (NMCMPS).	2007-04-11	https://www.federalregister.gov/documents/full_text/xml/2007/04/11/07-1792.xml
Long-Term Civilian Training Student Control Files.	2003-04-04	https://www.federalregister.gov/documents/full_text/xml/2003/04/04/03-8016.xml
Privacy Act and Freedom of Information Act Case Files.	2003-04-03	https://www.federalregister.gov/documents/full_text/xml/2003/04/03/03-8017.xml
Individual Confinement Records.	2007-04-11	https://www.federalregister.gov/documents/full_text/xml/2007/04/11/07-1793.xml
Payment Records for Other Than Regular Recurring Benefit Payments—Treasury/Financial Management Service.	2003-04-01	https://www.federalregister.gov/documents/full_text/xml/2003/04/01/03-7767.xml
U.S. Citizenship and Immigration Services Verification Information System (VIS). 	2007-04-09	https://www.federalregister.gov/documents/full_text/xml/2007/04/09/E7-6611.xml
Marine Corps Wounded, Ill, and Injured Tracking System.	2010-07-26	https://www.federalregister.gov/documents/full_text/xml/2010/07/26/2010-18250.xml
DoD Foreign Clearance Program Records. 	2007-04-06	https://www.federalregister.gov/documents/full_text/xml/2007/04/06/E7-6457.xml
Third Party Collection System.	2010-12-20	https://www.federalregister.gov/documents/full_text/xml/2010/12/20/2010-31789.xml
Compliance Record, Response, and Resolution of Reports of Persons Allegedly Involved in Compliance Violations—VA	2009-08-17	https://www.federalregister.gov/documents/full_text/xml/2009/08/17/E9-19628.xml
Central Repository of Electronic Authentication Data Master File.	2010-12-17	https://www.federalregister.gov/documents/full_text/xml/2010/12/17/2010-31700.xml
Navy Standard Integrated Personnel System (NSIPS).	2010-12-16	https://www.federalregister.gov/documents/full_text/xml/2010/12/16/2010-31577.xml
DHS/USCIS—003 Biometric Storage System (BSS) 	2007-04-06	https://www.federalregister.gov/documents/full_text/xml/2007/04/06/07-1643.xml
TravelNet.	2010-07-26	https://www.federalregister.gov/documents/full_text/xml/2010/07/26/2010-18245.xml
Economic and Manpower Analysis (OEMA) Database.	2010-12-16	https://www.federalregister.gov/documents/full_text/xml/2010/12/16/2010-31568.xml
Customer User Provisioning System—VA.	2009-08-14	https://www.federalregister.gov/documents/full_text/xml/2009/08/14/E9-19489.xml
Veterans, Service Members, Family Members, and VA Beneficiary Survey Records. 	2007-04-06	https://www.federalregister.gov/documents/full_text/xml/2007/04/06/E7-6233.xml
USDA/Research and Promotion Programs Information Retrieval (RPPIR) (New)	2010-12-15	https://www.federalregister.gov/documents/full_text/xml/2010/12/15/2010-31400.xml
FederalReporting.gov Recipient Registration System (FRRS).	2009-08-11	https://www.federalregister.gov/documents/full_text/xml/2009/08/11/E9-19160.xml
Resident Individual Training Management System (RITMS)	2010-12-14	https://www.federalregister.gov/documents/full_text/xml/2010/12/14/2010-31243.xml
Washington Headquarters Services (WHS) Enterprise Safety Applications Management System (ESAMS).	2010-12-14	https://www.federalregister.gov/documents/full_text/xml/2010/12/14/2010-31244.xml
Recruitment Eligibility File (November 16, 2004, 69 FR 67112)., Reason:,  Records previously collected and maintained under this system of records were incorporated into S322.50, Defense Edibility Records last published in the , Federal Register,  on January 8, 2007, at 72 FR 730.	2007-03-30	https://www.federalregister.gov/documents/full_text/xml/2007/03/30/07-1560.xml
DFAS Quarterly Pay Newsletter E-mail System (November 18, 2004, 69 FR 67548).	2007-03-28	https://www.federalregister.gov/documents/full_text/xml/2007/03/28/07-1495.xml
Employee Locator System.	2003-03-28	https://www.federalregister.gov/documents/full_text/xml/2003/03/28/03-7554.xml
Assignment and Correspondence Tracking System.	2010-12-14	https://www.federalregister.gov/documents/full_text/xml/2010/12/14/2010-31248.xml
Employee Tuition Assistance Program (TAP).	2010-07-26	https://www.federalregister.gov/documents/full_text/xml/2010/07/26/2010-17934.xml
ImageNow.	2009-08-10	https://www.federalregister.gov/documents/full_text/xml/2009/08/10/E9-19102.xml
Defense Acquisition University Student Files.	2003-03-27	https://www.federalregister.gov/documents/full_text/xml/2003/03/27/03-7104.xml
DoD Presidential Appointee Vetting File, DGC 20., HISTORY, : December 1, 2000, 65 FR 75246.	2017-02-02	https://www.federalregister.gov/documents/full_text/xml/2017/02/02/2017-02224.xml
Readiness and Cost Reporting Program (RCRP) Records.	2010-07-22	https://www.federalregister.gov/documents/full_text/xml/2010/07/22/2010-17891.xml
Department of Defense Detainee Biometric Information System. 	2007-03-28	https://www.federalregister.gov/documents/full_text/xml/2007/03/28/07-1377.xml
Department of Defense Biometric Information Systems and Information Assurance for Automated Information Systems (AIS). 	2007-03-28	https://www.federalregister.gov/documents/full_text/xml/2007/03/28/07-1379.xml
Privacy Act Case Files.	2010-12-08	https://www.federalregister.gov/documents/full_text/xml/2010/12/08/2010-30715.xml
Air University Academic Records.	2003-03-27	https://www.federalregister.gov/documents/full_text/xml/2003/03/27/03-7102.xml
Inspector General Records. 	2003-03-27	https://www.federalregister.gov/documents/full_text/xml/2003/03/27/03-7106.xml
Freedom of Information Act Case Files.	2010-12-08	https://www.federalregister.gov/documents/full_text/xml/2010/12/08/2010-30716.xml
Military Justice and Magistrate Court Records.	2010-07-22	https://www.federalregister.gov/documents/full_text/xml/2010/07/22/2010-17962.xml
Armed Forces Repository of Specimen Samples for the Identification of Remains. 	2003-03-27	https://www.federalregister.gov/documents/full_text/xml/2003/03/27/03-7103.xml
Identity Synchronization Service (IdSS).	2010-12-08	https://www.federalregister.gov/documents/full_text/xml/2010/12/08/2010-30725.xml
Federal Parent Locator Service Child Support Services Portal.	2010-07-21	https://www.federalregister.gov/documents/full_text/xml/2010/07/21/2010-17738.xml
“Long Term Care-Minimum Data Set (MDS),” Department of Health and Human Services (HHS)/Centers for Medicare & Medicaid Services (CMS)/Center for Medicaid and State Operations (CMSO).	2007-03-19	https://www.federalregister.gov/documents/full_text/xml/2007/03/19/E7-4889.xml
Pathology Consultation Record Files. 	2003-03-27	https://www.federalregister.gov/documents/full_text/xml/2003/03/27/03-7105.xml
Change system name to “Operations Files.”	2010-11-30	https://www.federalregister.gov/documents/full_text/xml/2010/11/30/2010-30042.xml
Defense Enterprise Accounting and Management System (DEAMS).	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18899.xml
Army History Files.	2003-03-06	https://www.federalregister.gov/documents/full_text/xml/2003/03/06/03-5266.xml
Justice Federal Docket Management System (Justice FDMS). 	2007-03-15	https://www.federalregister.gov/documents/full_text/xml/2007/03/15/E7-4782.xml
Defense Transportation Payment System (DTRS) Records. 	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26768.xml
HSPD-12: Identity Management System and Personnel Security Files—Interior, DOI-45. 	2007-03-12	https://www.federalregister.gov/documents/full_text/xml/2007/03/12/E7-4407.xml
Payment Records for Other Than Regular Recurring Benefit Payments—Treasury/Financial Management Service. , Description of change: Remove current entry and add the following to read as follows: 	2003-02-26	https://www.federalregister.gov/documents/full_text/xml/2003/02/26/03-4457.xml
Nuclear Weapons Accident Exercise Personnel Radiation Exposure Records (August 24, 2005, 70 FR 45592). 	2008-02-04	https://www.federalregister.gov/documents/full_text/xml/2008/02/04/E8-1940.xml
Voluntary Leave Transfer Program Records.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18907.xml
Defense Military Retiree and Annuity Pay System. 	2003-02-20	https://www.federalregister.gov/documents/full_text/xml/2003/02/20/03-4067.xml
Permanent Change of Stations Records (August 22, 2000, 65 FR 50974). , Reason: This system of records was never activated. No records were ever collected or maintained under this system of records notice. 	2003-02-20	https://www.federalregister.gov/documents/full_text/xml/2003/02/20/03-4065.xml
HSPD-12: Logical Security Files (Enterprise Access Control Service/EACS)—Interior, DOI-47 	2007-03-12	https://www.federalregister.gov/documents/full_text/xml/2007/03/12/E7-4408.xml
National Nuclear Weapon Stockpile Accountability Records.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18904.xml
Basic Training Management System (BTMS) Records.	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26775.xml
Nonimmigrant Information System (NIIS). 	2003-01-31	https://www.federalregister.gov/documents/full_text/xml/2003/01/31/03-2253.xml
HSPD-12: Physical Security Files—Interior, DOI-46. 	2007-03-12	https://www.federalregister.gov/documents/full_text/xml/2007/03/12/E7-4414.xml
Impact Evaluation of the U.S. Department of Education's Student Mentoring Program. 	2006-05-15	https://www.federalregister.gov/documents/full_text/xml/2006/05/15/E6-7345.xml
Congressional, Executive, and Political Inquiry Records (September 4, 2007, 72 FR 506668).	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18908.xml
Electronic Email Archive System (EEAS). 	2003-01-28	https://www.federalregister.gov/documents/full_text/xml/2003/01/28/03-1891.xml
Reserve Participation Management Systems. 	2007-03-07	https://www.federalregister.gov/documents/full_text/xml/2007/03/07/E7-4022.xml
Training Integration Management System (TIMS) Records.	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26767.xml
Department of the Navy (DON) Military Awards System. 	2007-03-07	https://www.federalregister.gov/documents/full_text/xml/2007/03/07/E7-4028.xml
Warrant Information Network (WIN). 	2007-03-05	https://www.federalregister.gov/documents/full_text/xml/2007/03/05/E7-3757.xml
Military Affiliate Radio System (MARS) Member Records.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18900.xml
Employee Relations under Negotiated Grievance Procedures.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18905.xml
Airborne Warning and Control System (AWACS) Records. 	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26753.xml
War Souvenir Registration/Authorization.	2007-02-27	https://www.federalregister.gov/documents/full_text/xml/2007/02/27/E7-3300.xml
Retiree Database. 	2007-02-27	https://www.federalregister.gov/documents/full_text/xml/2007/02/27/E7-3303.xml
Defense Manpower Data Center Data Base.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18897.xml
Personal Investigation Records. 	2003-01-21	https://www.federalregister.gov/documents/full_text/xml/2003/01/21/03-1195.xml
Incident Management, Analysis and Reporting System, DOI-10.	2013-07-30	https://www.federalregister.gov/documents/full_text/xml/2013/07/30/2013-18224.xml
USNA Applicants, Candidates, and Midshipmen Records 	2007-02-27	https://www.federalregister.gov/documents/full_text/xml/2007/02/27/E7-3304.xml
Pickup or Restriction Order.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18902.xml
Integrated Records Management System. 	2007-02-27	https://www.federalregister.gov/documents/full_text/xml/2007/02/27/E7-3369.xml
Junior Reserve Officer Training Corps Payment Reimbursement System.	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18909.xml
Defense Enrollment Eligibility Recording System (DEERS)	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18894.xml
“Intern and Resident Information System (IRIS), HHS/CMS/OFM” 	2007-12-10	https://www.federalregister.gov/documents/full_text/xml/2007/12/10/E7-23877.xml
Trust Asset and Accounting Management System (TAAMS)—Interior, BIA-04. 	2007-02-27	https://www.federalregister.gov/documents/full_text/xml/2007/02/27/E7-3371.xml
Personal Investigation Records. 	2003-01-15	https://www.federalregister.gov/documents/full_text/xml/2003/01/15/03-884.xml
DHS/FEMA-004 Grant Management Information Files. 	2009-08-07	https://www.federalregister.gov/documents/full_text/xml/2009/08/07/E9-18931.xml
Department of Veterans Affairs Federal Docket Management System (VAFDMS)	2007-02-09	https://www.federalregister.gov/documents/full_text/xml/2007/02/09/E7-2135.xml
Personnel Security files.	2007-02-06	https://www.federalregister.gov/documents/full_text/xml/2007/02/06/E7-1866.xml
Defense Nutrition Management Information System (NMIS) 	2007-02-02	https://www.federalregister.gov/documents/full_text/xml/2007/02/02/E7-1724.xml
Delete entry and replace with “Aviation Resource Management System (ARMS)”.	2002-12-26	https://www.federalregister.gov/documents/full_text/xml/2002/12/26/02-32449.xml
Navy Ombudsman Registry. 	2007-02-02	https://www.federalregister.gov/documents/full_text/xml/2007/02/02/E7-1731.xml
Personnel Roster/Locator Files. 	2002-12-26	https://www.federalregister.gov/documents/full_text/xml/2002/12/26/02-32448.xml
Audit Resolution and Corrective Action Tracking System (ARCATS-P136) 	2007-02-02	https://www.federalregister.gov/documents/full_text/xml/2007/02/02/E7-1752.xml
Defense Manpower Data Center Data Base.	2002-12-26	https://www.federalregister.gov/documents/full_text/xml/2002/12/26/02-32450.xml
Identification Media Records.	2002-12-26	https://www.federalregister.gov/documents/full_text/xml/2002/12/26/02-32573.xml
Refugee Access Verification Unit Records (RAVU). 	2002-12-26	https://www.federalregister.gov/documents/full_text/xml/2002/12/26/02-32538.xml
Department of Justice Regional Data Exchange System (RDEX). 	2007-01-31	https://www.federalregister.gov/documents/full_text/xml/2007/01/31/E7-1567.xml
	2002-12-19	https://www.federalregister.gov/documents/full_text/xml/2002/12/19/02-31709.xml
Navy Military Personnel Records System 	2007-01-29	https://www.federalregister.gov/documents/full_text/xml/2007/01/29/E7-1330.xml
Trade Transparency Analysis and Research (TTAR).	2009-08-05	https://www.federalregister.gov/documents/full_text/xml/2009/08/05/E9-18623.xml
Inspector General Investigative Files. 	2007-01-24	https://www.federalregister.gov/documents/full_text/xml/2007/01/24/E7-955.xml
Personnel Background Investigation File System. 	2002-12-17	https://www.federalregister.gov/documents/full_text/xml/2002/12/17/02-31594.xml
Treasury Security Access Control and Certificates Systems. 	2002-12-17	https://www.federalregister.gov/documents/full_text/xml/2002/12/17/02-31261.xml
DHS/ALL-005. , DHS Redress and Response Records System. 	2007-01-18	https://www.federalregister.gov/documents/full_text/xml/2007/01/18/07-190.xml
Accounts Receivable. 	2002-12-06	https://www.federalregister.gov/documents/full_text/xml/2002/12/06/02-30742.xml
Identification and Access Control Cards, Special Credentials, Press Passes, and Building Access Control Cards. 	2007-01-17	https://www.federalregister.gov/documents/full_text/xml/2007/01/17/E7-547.xml
Erma Byrd Scholarship Program (EBSP).	2009-08-04	https://www.federalregister.gov/documents/full_text/xml/2009/08/04/E9-18615.xml
Occupational Health and Injury Files	2007-01-10	https://www.federalregister.gov/documents/full_text/xml/2007/01/10/E7-167.xml
Loan Guaranty Home, Condominium and Manufactured Home Loan Applicant Records, Specially Adapted Housing Applicant Records, and Vendee Loan Applicant Records—VA. 	2002-12-06	https://www.federalregister.gov/documents/full_text/xml/2002/12/06/02-30780.xml
Army Knowledge Online (AKO) Information System Records	2007-01-09	https://www.federalregister.gov/documents/full_text/xml/2007/01/09/E7-79.xml
Privacy Act Case Files. 	2002-11-29	https://www.federalregister.gov/documents/full_text/xml/2002/11/29/02-29817.xml
Public Health Service Clinical Affiliation Trainee Records, HHS/HRSA/BPHC.	2009-08-03	https://www.federalregister.gov/documents/full_text/xml/2009/08/03/E9-18439.xml
Security Incident System	2007-01-09	https://www.federalregister.gov/documents/full_text/xml/2007/01/09/E7-78.xml
DFAS Payroll Locator File System (PLFS). 	2002-11-29	https://www.federalregister.gov/documents/full_text/xml/2002/11/29/02-29818.xml
Alternate Worksite Records 	2007-01-08	https://www.federalregister.gov/documents/full_text/xml/2007/01/08/E7-8.xml
Marine Corps Family Readiness Mass Communication Records. 	2008-11-12	https://www.federalregister.gov/documents/full_text/xml/2008/11/12/E8-26778.xml
Defense Eligibility Records. 	2007-01-08	https://www.federalregister.gov/documents/full_text/xml/2007/01/08/E7-10.xml
Decision Support System (DSS)—OAIG-AUD (February 22, 1993, 58 FR 10213). 	2002-11-29	https://www.federalregister.gov/documents/full_text/xml/2002/11/29/02-29819.xml
Home Affordable Modification Program Records—Treasury/DO.	2009-08-03	https://www.federalregister.gov/documents/full_text/xml/2009/08/03/E9-18454.xml
Asset Readiness Management System (ARMS). 	2007-01-04	https://www.federalregister.gov/documents/full_text/xml/2007/01/04/E6-22547.xml
